order_id,sku,quantity,order_date,unit_product_price,demand
ORD124152,YZD,2,2025-06-03,15.0,High
ORD188308,CXQ,4,2026-01-29,17.0,High
ORD196580,LPS,7,2026-03-25,25.0,High
ORD103059,NFQ,6,2025-06-06,10.0,High
ORD188993,LPS,8,2026-03-30,25.0,High
ORD198423,NRZ,4,2026-03-26,18.0,High
ORD112443,HSD,4,2025-12-08,10.0,High
ORD123101,YZD,4,2026-06-01,15.0,High
ORD150695,FJZ,4,2025-06-28,12.0,Medium
ORD147590,VKI,10,2025-11-11,6.0,Medium
ORD108778,JUG,1,2025-11-05,17.0,High
ORD148379,MGY,1,2025-06-16,9.0,Low
ORD159770,CWA,1,2026-01-04,20.0,High
ORD121076,ZQH,9,2025-08-15,9.0,High
ORD117681,IGP,9,2025-09-16,9.0,High
ORD173400,JUC,9,2026-01-10,10.0,Medium
ORD138661,PSJ,6,2025-08-22,7.0,High
ORD107887,QEU,7,2025-06-06,23.0,Medium
ORD131098,SPC,4,2026-01-13,7.0,High
ORD183898,LYE,2,2025-07-21,19.0,Low
ORD104684,MDN,6,2026-03-06,14.0,High
ORD126963,WRS,6,2026-06-01,18.0,High
ORD115072,PBM,4,2025-12-31,19.0,Medium
ORD102475,NRP,4,2026-02-28,15.0,High
ORD187888,QIE,5,2026-03-19,7.0,Low
ORD197840,JPK,9,2026-03-07,19.0,Medium
ORD183815,WOW,3,2026-01-09,15.0,High
ORD126358,KCJ,3,2026-03-02,10.0,High
ORD168763,WXE,4,2025-07-12,12.0,High
ORD174773,WFV,7,2025-07-31,6.0,High
ORD160063,YZD,2,2025-08-30,15.0,High
ORD160599,UHR,4,2025-12-18,9.0,Low
ORD179391,KCJ,4,2026-03-19,10.0,High
ORD150759,PSJ,1,2025-11-21,7.0,High
ORD145039,SNC,1,2025-11-30,12.0,High
ORD139037,WOW,1,2026-02-28,15.0,High
ORD191925,BES,8,2025-07-05,15.0,High
ORD185712,CQO,1,2026-01-13,5.0,High
ORD195963,FCY,10,2025-06-03,18.0,High
ORD144935,GWD,2,2026-02-12,24.0,High
ORD171027,DXB,3,2026-01-02,8.0,High
ORD182187,SNC,3,2025-06-01,12.0,High
ORD134263,CXQ,2,2026-03-09,17.0,High
ORD145089,ZGM,1,2025-10-03,17.0,High
ORD142334,NRP,3,2026-01-03,15.0,High
ORD157347,QMW,10,2025-10-18,25.0,High
ORD198790,LAU,3,2026-02-17,5.0,High
ORD168320,OBP,9,2026-01-30,5.0,Low
ORD150400,CBB,1,2025-12-16,20.0,High
ORD182045,QIE,10,2025-10-27,7.0,Low
ORD161372,IGP,4,2026-02-27,9.0,High
ORD134213,LPS,4,2026-02-20,25.0,High
ORD180461,LRX,2,2025-07-13,18.0,Low
ORD141891,NUD,1,2025-08-13,11.0,High
ORD136719,SCN,3,2025-07-16,20.0,High
ORD160995,CEG,10,2025-06-14,15.0,High
ORD152463,KCJ,3,2026-01-07,10.0,High
ORD180599,EOS,4,2026-05-12,25.0,Low
ORD176609,NRZ,10,2025-12-31,18.0,High
ORD188311,ADM,3,2025-12-19,20.0,High
ORD164712,NRP,3,2025-11-16,15.0,High
ORD151051,UYZ,3,2026-05-14,22.0,Low
ORD150535,NUD,2,2025-12-27,11.0,High
ORD185973,OZB,3,2026-04-04,19.0,High
ORD176693,BES,7,2026-03-17,15.0,High
ORD194469,OZB,8,2025-06-07,19.0,High
ORD147772,CBB,4,2025-11-20,20.0,High
ORD195859,LAU,1,2025-06-09,5.0,High
ORD184709,RNL,5,2026-04-05,19.0,High
ORD151737,HFC,4,2025-07-13,13.0,Medium
ORD176348,NRP,2,2025-08-28,15.0,High
ORD126456,CXQ,2,2026-02-06,17.0,High
ORD133715,RBX,6,2026-02-26,21.0,High
ORD145128,JUG,4,2025-08-31,17.0,High
ORD121944,CBB,2,2026-04-15,20.0,High
ORD184394,CXQ,1,2026-05-08,17.0,High
ORD152331,LQT,1,2025-07-20,20.0,Medium
ORD178203,OYF,9,2026-04-21,6.0,High
ORD134964,WRS,1,2025-09-29,18.0,High
ORD163914,NMS,3,2026-05-20,16.0,Low
ORD154290,FJZ,5,2026-04-19,12.0,Medium
ORD185913,QAG,2,2025-10-17,18.0,High
ORD121223,QMW,4,2025-10-27,25.0,High
ORD155338,HSD,2,2025-09-06,10.0,High
ORD102009,DXB,2,2026-04-04,8.0,High
ORD178379,SCN,6,2026-05-15,20.0,High
ORD181143,IGP,5,2025-08-26,9.0,High
ORD143632,ZQH,3,2025-08-25,9.0,High
ORD113652,CQO,1,2025-11-04,5.0,High
ORD177128,GXL,3,2026-02-19,11.0,Medium
ORD140537,GWD,1,2026-05-03,24.0,High
ORD155792,RNL,1,2025-11-27,19.0,High
ORD178976,IFG,4,2025-08-10,23.0,High
ORD139833,LER,4,2026-02-05,20.0,High
ORD169212,PSJ,4,2026-02-04,7.0,High
ORD178418,ILE,8,2026-05-27,14.0,Medium
ORD123856,RNZ,2,2025-08-20,10.0,Medium
ORD146984,SPV,8,2025-07-21,6.0,High
ORD113606,MBW,3,2026-03-20,9.0,Medium
ORD124045,VMG,1,2025-12-27,22.0,Medium
ORD194242,IGP,5,2026-02-22,9.0,High
ORD141062,FFE,8,2026-02-20,5.0,Medium
ORD127329,RBX,4,2025-07-11,21.0,High
ORD191400,NRZ,8,2025-06-12,18.0,High
ORD126692,SPG,8,2026-05-23,25.0,Medium
ORD128422,RNL,4,2026-04-18,19.0,High
ORD105323,LFP,8,2025-10-29,15.0,Low
ORD189987,QAG,1,2026-01-24,18.0,High
ORD185454,WXE,2,2026-05-17,12.0,High
ORD172871,LAU,3,2025-06-13,5.0,High
ORD185246,LNZ,1,2026-03-15,12.0,Medium
ORD161587,OYF,1,2026-02-06,6.0,High
ORD179532,LER,1,2025-10-05,20.0,High
ORD182082,DXB,3,2025-11-03,8.0,High
ORD191332,MDN,6,2026-03-23,14.0,High
ORD184237,UPP,3,2025-10-18,10.0,Medium
ORD130467,BES,1,2026-03-25,15.0,High
ORD150936,SPG,3,2026-04-26,25.0,Medium
ORD108762,RCW,3,2025-11-20,23.0,High
ORD183445,SYF,6,2026-04-19,11.0,Low
ORD174966,HGC,6,2025-12-22,14.0,Low
ORD100529,CQO,1,2026-05-23,5.0,High
ORD159563,VJG,4,2025-11-12,10.0,High
ORD169086,OYF,3,2025-08-19,6.0,High
ORD141079,NUD,1,2025-12-10,11.0,High
ORD111616,WFV,2,2026-01-08,6.0,High
ORD134123,OZB,5,2025-09-01,19.0,High
ORD129410,CWE,3,2025-11-14,24.0,Low
ORD117136,NUD,3,2025-08-22,11.0,High
ORD126777,OYF,1,2025-08-16,6.0,High
ORD101969,KCJ,4,2026-04-24,10.0,High
ORD198407,SPG,2,2026-04-01,25.0,Medium
ORD198796,JLQ,1,2025-12-22,23.0,High
ORD168244,CWA,3,2026-01-02,20.0,High
ORD198315,RNL,4,2026-01-12,19.0,High
ORD101364,OQN,2,2025-08-24,18.0,High
ORD168954,NRZ,4,2025-12-11,18.0,High
ORD153768,JUG,3,2025-07-14,17.0,High
ORD123395,LMQ,7,2025-12-20,20.0,High
ORD116869,OZB,8,2026-02-25,19.0,High
ORD174720,LMQ,1,2025-12-01,20.0,High
ORD104609,IPE,3,2025-10-03,20.0,Medium
ORD113210,SCN,2,2025-12-10,20.0,High
ORD116030,LER,3,2026-03-11,20.0,High
ORD175624,LER,3,2025-11-16,20.0,High
ORD153198,OQN,9,2026-01-19,18.0,High
ORD121108,CEG,1,2025-08-11,15.0,High
ORD111840,YYO,2,2026-04-10,13.0,High
ORD139255,BES,9,2025-11-30,15.0,High
ORD108391,WFV,5,2025-08-17,6.0,High
ORD119653,MGY,5,2026-05-20,9.0,Low
ORD131448,FCY,10,2026-05-24,18.0,High
ORD138766,OZB,2,2025-06-17,19.0,High
ORD168224,SCN,4,2025-06-16,20.0,High
ORD157873,FCY,5,2025-12-16,18.0,High
ORD143346,ZQH,7,2026-02-19,9.0,High
ORD149372,IGP,7,2026-05-07,9.0,High
ORD151015,QEU,4,2026-04-21,23.0,Medium
ORD147729,QMW,2,2025-11-21,25.0,High
ORD161503,ZGM,4,2025-07-30,17.0,High
ORD172173,VMG,7,2026-05-28,22.0,Medium
ORD117911,FKQ,1,2026-04-08,13.0,High
ORD120956,OQN,3,2026-01-03,18.0,High
ORD129872,JUG,3,2025-11-17,17.0,High
ORD192390,OQN,2,2025-12-04,18.0,High
ORD119024,SCN,4,2026-03-01,20.0,High
ORD168547,RNL,2,2026-03-17,19.0,High
ORD166004,BKE,8,2026-04-20,20.0,Medium
ORD199877,ARU,2,2025-06-08,21.0,Medium
ORD116705,GRT,1,2025-09-21,8.0,Medium
ORD182429,LER,9,2025-08-21,20.0,High
ORD134736,QJK,4,2026-05-26,23.0,Low
ORD136671,IGP,2,2025-06-14,9.0,High
ORD104143,RCW,7,2025-07-29,23.0,High
ORD161392,WOW,7,2026-02-27,15.0,High
ORD114572,PSJ,8,2026-04-10,7.0,High
ORD131015,ZQH,1,2025-09-21,9.0,High
ORD191421,BES,3,2025-06-29,15.0,High
ORD195744,LER,3,2026-02-08,20.0,High
ORD183555,YOK,2,2025-07-15,14.0,Medium
ORD184396,BKE,1,2025-07-10,20.0,Medium
ORD140128,JLQ,1,2025-06-06,23.0,High
ORD113077,GBF,1,2026-03-03,24.0,Low
ORD103209,TAW,6,2025-11-14,17.0,Medium
ORD163158,HSD,5,2026-05-18,10.0,High
ORD153300,SPG,7,2025-06-20,25.0,Medium
ORD138566,XVX,4,2026-03-02,23.0,High
ORD151574,JUC,1,2026-03-28,10.0,Medium
ORD179966,IGP,1,2025-12-24,9.0,High
ORD104891,ZGM,6,2025-08-29,17.0,High
ORD101725,MZV,8,2025-07-10,8.0,Medium
ORD132829,WXE,3,2025-07-28,12.0,High
ORD159576,GYW,9,2025-10-21,24.0,Low
ORD160013,NRZ,1,2025-12-21,18.0,High
ORD155510,OZB,6,2026-03-27,19.0,High
ORD122783,GRT,2,2025-10-06,8.0,Medium
ORD160947,NRP,4,2025-11-30,15.0,High
ORD182821,MWM,9,2025-12-02,14.0,Medium
ORD189510,INT,10,2026-03-01,18.0,Low
ORD138041,VJG,2,2025-12-05,10.0,High
ORD177049,QMW,9,2025-12-26,25.0,High
ORD183877,LPS,1,2025-06-09,25.0,High
ORD181295,IGP,4,2025-09-19,9.0,High
ORD158514,FLH,3,2026-01-23,10.0,High
ORD161418,CXQ,4,2026-02-19,17.0,High
ORD125955,LAU,1,2026-02-26,5.0,High
ORD188190,JUG,3,2026-04-19,17.0,High
ORD106193,VMG,2,2025-12-07,22.0,Medium
ORD173520,GWD,6,2025-07-18,24.0,High
ORD187086,JZT,4,2025-07-04,17.0,High
ORD157081,CWE,7,2025-06-21,24.0,Low
ORD185419,LER,3,2026-03-06,20.0,High
ORD119431,JLQ,4,2025-06-02,23.0,High
ORD104360,JUG,7,2025-10-10,17.0,High
ORD148980,YBM,9,2025-10-11,5.0,Low
ORD131767,FKQ,4,2025-10-19,13.0,High
ORD165589,ADM,2,2025-11-28,20.0,High
ORD129318,BES,1,2025-12-20,15.0,High
ORD103648,LPS,3,2025-08-24,25.0,High
ORD134433,LMQ,3,2025-10-22,20.0,High
ORD174496,NRZ,7,2025-12-16,18.0,High
ORD161375,TAW,2,2026-05-08,17.0,Medium
ORD162969,BES,1,2025-08-13,15.0,High
ORD104296,FLH,3,2026-05-06,10.0,High
ORD118628,OIT,9,2026-03-19,20.0,Medium
ORD187614,WFV,4,2025-06-03,6.0,High
ORD179718,ZUW,2,2026-03-23,22.0,Medium
ORD103616,MDN,3,2026-03-23,14.0,High
ORD124727,OZB,6,2025-10-26,19.0,High
ORD167720,WXE,9,2025-07-15,12.0,High
ORD190869,MYU,1,2026-03-16,11.0,Low
ORD121486,ZQH,3,2025-06-12,9.0,High
ORD166753,HFC,2,2025-09-30,13.0,Medium
ORD113981,MWM,3,2025-11-07,14.0,Medium
ORD153616,WXE,9,2026-04-14,12.0,High
ORD123863,NUD,7,2025-09-15,11.0,High
ORD149422,CEG,1,2025-12-06,15.0,High
ORD148039,RNL,7,2025-11-14,19.0,High
ORD188542,IFG,1,2025-12-17,23.0,High
ORD102263,WFV,3,2025-12-09,6.0,High
ORD118233,CXQ,4,2026-03-26,17.0,High
ORD114016,RNZ,4,2026-05-22,10.0,Medium
ORD163595,DEW,4,2026-01-24,19.0,Low
ORD171739,SNC,1,2026-03-27,12.0,High
ORD133014,BES,1,2026-05-27,15.0,High
ORD142148,JUG,2,2026-04-30,17.0,High
ORD119140,CWA,3,2026-01-12,20.0,High
ORD111377,ZGM,2,2026-04-16,17.0,High
ORD171422,KYB,6,2026-05-26,18.0,Medium
ORD175485,RBX,1,2026-05-22,21.0,High
ORD131911,QAG,3,2025-11-25,18.0,High
ORD199284,LPS,2,2025-10-08,25.0,High
ORD139326,SNC,7,2025-11-04,12.0,High
ORD113808,ARU,8,2025-06-21,21.0,Medium
ORD140090,LNZ,2,2025-09-30,12.0,Medium
ORD164060,ZQH,1,2025-08-04,9.0,High
ORD171746,CXQ,4,2026-01-17,17.0,High
ORD172988,CWA,1,2026-01-23,20.0,High
ORD111558,WFV,1,2025-11-14,6.0,High
ORD146011,NRP,3,2025-11-29,15.0,High
ORD171261,MJP,2,2026-05-30,22.0,Low
ORD191464,WFV,10,2025-11-05,6.0,High
ORD144298,CWA,3,2025-08-01,20.0,High
ORD109280,RCW,3,2026-03-17,23.0,High
ORD138706,WFV,3,2025-11-02,6.0,High
ORD197619,CBB,5,2025-10-14,20.0,High
ORD194607,WXE,3,2025-07-05,12.0,High
ORD138325,WXE,10,2026-04-05,12.0,High
ORD103367,XVX,2,2025-11-11,23.0,High
ORD106254,MWM,3,2026-04-09,14.0,Medium
ORD156107,WEK,3,2025-10-15,14.0,Medium
ORD153738,XRZ,2,2025-08-11,23.0,Medium
ORD137528,QAG,2,2026-03-09,18.0,High
ORD117756,RYE,1,2026-01-24,16.0,High
ORD115076,CEG,2,2025-10-12,15.0,High
ORD181073,OVY,1,2025-09-22,8.0,Medium
ORD170204,ADM,1,2026-03-04,20.0,High
ORD172968,CXQ,1,2025-06-09,17.0,High
ORD178219,CAT,2,2026-05-05,12.0,Low
ORD134547,JZT,3,2025-07-15,17.0,High
ORD147765,GXL,1,2025-08-08,11.0,Medium
ORD146236,ZDV,2,2025-06-01,25.0,Medium
ORD104951,DXB,2,2026-01-06,8.0,High
ORD179293,NRZ,1,2025-08-02,18.0,High
ORD162939,VJG,4,2025-06-12,10.0,High
ORD172002,QMW,4,2025-11-08,25.0,High
ORD147525,ZQH,2,2025-07-28,9.0,High
ORD186135,IGP,5,2025-07-28,9.0,High
ORD100363,RNZ,4,2026-04-23,10.0,Medium
ORD116192,CWA,9,2025-12-16,20.0,High
ORD161949,WXE,8,2025-12-10,12.0,High
ORD192684,SCN,4,2026-04-19,20.0,High
ORD169040,ZQH,3,2025-06-28,9.0,High
ORD183417,MYU,3,2025-10-25,11.0,Low
ORD184661,QMW,3,2025-07-18,25.0,High
ORD190437,XVX,4,2025-12-10,23.0,High
ORD115826,GZE,10,2025-11-13,15.0,Medium
ORD197738,JLQ,1,2025-11-27,23.0,High
ORD189526,YZD,4,2025-09-15,15.0,High
ORD124432,CQO,8,2025-10-05,5.0,High
ORD103828,BKE,7,2025-11-11,20.0,Medium
ORD142602,WFV,7,2025-09-30,6.0,High
ORD108204,FKQ,4,2025-09-07,13.0,High
ORD131438,CQO,1,2026-02-09,5.0,High
ORD128680,DXB,2,2026-05-31,8.0,High
ORD171937,CBB,4,2026-04-10,20.0,High
ORD189496,QMW,4,2025-09-21,25.0,High
ORD112997,RYE,3,2026-04-25,16.0,High
ORD115387,KCJ,3,2025-11-18,10.0,High
ORD164404,EVW,2,2025-06-08,7.0,High
ORD101914,GWD,4,2026-03-20,24.0,High
ORD128118,RIJ,3,2025-10-06,12.0,Low
ORD126688,JUG,1,2025-09-06,17.0,High
ORD125233,OYF,2,2026-05-03,6.0,High
ORD197245,OIT,3,2026-02-16,20.0,Medium
ORD188490,OZB,3,2026-01-12,19.0,High
ORD141193,FCY,6,2025-12-05,18.0,High
ORD165633,IGP,5,2026-01-12,9.0,High
ORD145293,NRP,2,2025-10-31,15.0,High
ORD105883,IGP,3,2026-01-04,9.0,High
ORD174675,LMQ,4,2026-04-24,20.0,High
ORD168977,RNL,1,2025-08-11,19.0,High
ORD190235,FCY,6,2026-01-10,18.0,High
ORD140751,RCW,9,2025-10-29,23.0,High
ORD198726,LYE,4,2026-01-21,19.0,Low
ORD138351,FKQ,4,2025-11-11,13.0,High
ORD189160,NRP,3,2026-05-23,15.0,High
ORD186306,WRS,5,2026-01-28,18.0,High
ORD132632,LAU,4,2025-11-13,5.0,High
ORD100978,WFV,7,2025-09-28,6.0,High
ORD162761,SPC,4,2025-08-12,7.0,High
ORD160228,GRT,4,2026-01-10,8.0,Medium
ORD168744,CBB,3,2026-03-07,20.0,High
ORD160147,VKI,3,2025-12-27,6.0,Medium
ORD122721,EVW,9,2025-12-13,7.0,High
ORD174505,RCW,3,2025-12-29,23.0,High
ORD129529,LPS,9,2026-03-25,25.0,High
ORD147208,JUG,9,2025-08-20,17.0,High
ORD100395,CBB,2,2026-02-14,20.0,High
ORD173012,BES,3,2025-12-27,15.0,High
ORD125282,OZB,7,2025-10-25,19.0,High
ORD179088,NRP,8,2026-03-25,15.0,High
ORD173844,RIJ,6,2026-02-12,12.0,Low
ORD101928,RCW,4,2025-11-13,23.0,High
ORD123136,CEG,10,2025-08-11,15.0,High
ORD161908,TRB,1,2025-07-16,12.0,Medium
ORD149031,LPS,1,2026-01-10,25.0,High
ORD102463,RNL,10,2026-03-14,19.0,High
ORD156298,MGY,5,2026-01-03,9.0,Low
ORD181099,WOW,1,2026-04-21,15.0,High
ORD199863,JLQ,2,2026-04-07,23.0,High
ORD196767,HFC,4,2025-11-13,13.0,Medium
ORD178165,PBM,1,2025-06-10,19.0,Medium
ORD147228,OQN,1,2025-10-17,18.0,High
ORD183886,BRX,4,2025-12-09,15.0,Low
ORD120225,SPC,3,2026-03-11,7.0,High
ORD151215,HQD,7,2026-05-09,11.0,Low
ORD116371,CWA,5,2026-01-08,20.0,High
ORD119753,GWD,3,2025-07-06,24.0,High
ORD160830,CXQ,2,2025-08-27,17.0,High
ORD114886,KCJ,9,2026-03-07,10.0,High
ORD104120,WRS,5,2026-03-12,18.0,High
ORD128555,FLH,2,2025-11-16,10.0,High
ORD121463,NTQ,4,2025-12-09,10.0,Low
ORD199358,JLQ,3,2026-04-07,23.0,High
ORD190970,MZV,6,2025-09-29,8.0,Medium
ORD104704,QMW,2,2026-01-31,25.0,High
ORD196905,CQO,9,2025-09-18,5.0,High
ORD105857,NRP,2,2025-09-05,15.0,High
ORD148995,QAG,6,2026-03-14,18.0,High
ORD174962,RNZ,10,2025-12-07,10.0,Medium
ORD176519,ZGM,5,2026-04-20,17.0,High
ORD128939,XVX,3,2026-02-18,23.0,High
ORD133820,FKQ,1,2026-04-08,13.0,High
ORD130357,RYE,5,2025-07-22,16.0,High
ORD162142,YZD,8,2025-11-10,15.0,High
ORD118903,SPV,10,2026-03-26,6.0,High
ORD157190,CWA,1,2025-11-25,20.0,High
ORD153647,LAU,4,2026-04-24,5.0,High
ORD145247,IPE,2,2026-03-16,20.0,Medium
ORD101035,QMW,8,2025-12-30,25.0,High
ORD157539,NRP,2,2026-05-10,15.0,High
ORD150049,SPV,5,2026-03-26,6.0,High
ORD105418,ZDV,5,2026-04-26,25.0,Medium
ORD191699,RYE,3,2026-04-27,16.0,High
ORD129844,LER,4,2026-05-19,20.0,High
ORD131561,MGM,2,2025-07-17,12.0,Low
ORD122315,LPS,3,2025-08-26,25.0,High
ORD181114,JZT,3,2025-07-07,17.0,High
ORD106681,DEW,1,2025-11-28,19.0,Low
ORD186829,IFG,9,2025-12-17,23.0,High
ORD193098,ZQH,2,2025-11-05,9.0,High
ORD183128,GWD,6,2026-05-25,24.0,High
ORD138543,EGB,9,2025-10-08,13.0,Low
ORD160196,IGP,2,2026-01-26,9.0,High
ORD118389,RCW,1,2025-07-09,23.0,High
ORD171874,CXQ,1,2025-09-12,17.0,High
ORD115182,GWD,7,2025-07-18,24.0,High
ORD103156,SPC,1,2025-10-21,7.0,High
ORD119882,FKQ,8,2025-07-05,13.0,High
ORD163935,ADM,4,2025-10-27,20.0,High
ORD116066,SPV,4,2026-02-10,6.0,High
ORD139499,SCN,2,2026-01-24,20.0,High
ORD112376,BDV,3,2026-04-08,14.0,Low
ORD161904,ZQH,2,2025-11-05,9.0,High
ORD193439,CBB,9,2026-03-04,20.0,High
ORD178394,RBX,1,2025-11-30,21.0,High
ORD148455,UYZ,4,2025-07-01,22.0,Low
ORD118097,VJG,4,2026-01-22,10.0,High
ORD174817,FFE,7,2025-07-11,5.0,Medium
ORD128976,VMG,2,2026-02-24,22.0,Medium
ORD114590,SPG,1,2025-12-26,25.0,Medium
ORD152595,OYF,3,2025-09-29,6.0,High
ORD142890,XVX,2,2026-04-26,23.0,High
ORD110820,CVO,10,2026-04-21,20.0,Low
ORD162736,NRP,4,2025-08-05,15.0,High
ORD118808,BES,10,2025-10-10,15.0,High
ORD112623,FCY,6,2026-02-15,18.0,High
ORD189280,WOW,3,2026-04-30,15.0,High
ORD167965,MDN,8,2025-09-15,14.0,High
ORD114237,RNZ,5,2026-01-11,10.0,Medium
ORD129837,GWD,2,2026-05-08,24.0,High
ORD124058,FLH,2,2026-03-20,10.0,High
ORD114654,NFQ,1,2025-07-17,10.0,High
ORD107202,FLH,3,2025-06-09,10.0,High
ORD116167,RNL,4,2026-04-21,19.0,High
ORD106037,CBB,3,2026-03-28,20.0,High
ORD102048,MGY,4,2025-11-30,9.0,Low
ORD188452,LAU,5,2025-12-11,5.0,High
ORD145896,GRT,1,2025-08-21,8.0,Medium
ORD191285,YYO,4,2025-07-02,13.0,High
ORD140534,MGM,5,2026-03-03,12.0,Low
ORD115511,OQN,2,2026-02-06,18.0,High
ORD185105,CZS,3,2025-11-07,6.0,Medium
ORD196327,WFV,4,2026-01-16,6.0,High
ORD145693,RNZ,2,2026-02-08,10.0,Medium
ORD143494,EVW,8,2026-04-03,7.0,High
ORD107109,FLH,4,2025-10-03,10.0,High
ORD150794,NFQ,7,2025-06-21,10.0,High
ORD195953,WXE,10,2025-12-09,12.0,High
ORD158407,RNL,10,2026-01-08,19.0,High
ORD170011,MWM,3,2025-12-26,14.0,Medium
ORD140703,WFV,2,2025-09-04,6.0,High
ORD164271,FKQ,1,2026-05-06,13.0,High
ORD170038,RBX,4,2026-04-05,21.0,High
ORD165921,VJG,6,2026-05-04,10.0,High
ORD143462,IGP,6,2025-11-28,9.0,High
ORD165170,WFV,3,2025-11-15,6.0,High
ORD162680,KCJ,3,2025-08-25,10.0,High
ORD161091,YBM,5,2025-11-14,5.0,Low
ORD120934,OVY,3,2025-07-29,8.0,Medium
ORD175580,EVW,1,2026-04-25,7.0,High
ORD115308,FFE,10,2026-01-12,5.0,Medium
ORD173627,FLH,2,2026-02-19,10.0,High
ORD117789,FCY,2,2025-07-04,18.0,High
ORD117298,LMQ,2,2025-07-19,20.0,High
ORD119098,BES,5,2025-06-25,15.0,High
ORD143917,ZQH,3,2025-10-14,9.0,High
ORD158521,RCW,2,2026-03-07,23.0,High
ORD176912,EVW,4,2026-02-20,7.0,High
ORD135903,VGB,3,2026-01-20,6.0,Low
ORD158594,WRS,1,2025-08-16,18.0,High
ORD176196,OVY,4,2025-06-11,8.0,Medium
ORD112369,ADM,3,2025-12-05,20.0,High
ORD137503,CXQ,9,2026-01-21,17.0,High
ORD129615,IGP,4,2026-02-26,9.0,High
ORD153114,QEU,8,2026-06-01,23.0,Medium
ORD144529,CAT,3,2026-02-10,12.0,Low
ORD102308,ZGM,1,2025-06-21,17.0,High
ORD126025,HSD,2,2026-05-25,10.0,High
ORD193488,LER,4,2026-05-18,20.0,High
ORD183010,JZT,10,2025-10-26,17.0,High
ORD113574,XVX,7,2025-07-28,23.0,High
ORD122531,CEG,1,2026-04-03,15.0,High
ORD116174,BES,4,2026-02-05,15.0,High
ORD183793,VKI,4,2026-04-22,6.0,Medium
ORD176974,BES,4,2025-08-05,15.0,High
ORD187075,WAN,4,2025-06-09,25.0,Medium
ORD122303,SNY,4,2026-05-29,15.0,Medium
ORD189179,ZQH,2,2025-08-16,9.0,High
ORD198556,CXQ,1,2025-06-17,17.0,High
ORD152612,LFP,4,2026-05-26,15.0,Low
ORD175282,CBB,1,2026-02-01,20.0,High
ORD146781,VJG,7,2025-10-09,10.0,High
ORD106055,JUG,7,2025-07-08,17.0,High
ORD107707,WOW,7,2025-12-26,15.0,High
ORD169308,GWD,4,2025-10-06,24.0,High
ORD199781,IGP,4,2026-01-15,9.0,High
ORD187439,NRZ,8,2026-01-03,18.0,High
ORD140518,HFC,4,2026-05-12,13.0,Medium
ORD163463,BES,1,2025-09-10,15.0,High
ORD119616,JZT,1,2025-07-24,17.0,High
ORD196784,LER,8,2026-04-13,20.0,High
ORD179940,RCW,4,2026-03-23,23.0,High
ORD176020,NRP,7,2025-10-19,15.0,High
ORD148400,LER,4,2025-11-15,20.0,High
ORD112803,LMQ,2,2025-07-19,20.0,High
ORD197430,ZQH,4,2026-04-04,9.0,High
ORD121004,LER,1,2025-11-22,20.0,High
ORD166898,OIT,1,2025-07-15,20.0,Medium
ORD168497,EVW,1,2026-03-26,7.0,High
ORD121529,CWA,6,2025-07-28,20.0,High
ORD147977,VJG,8,2025-10-03,10.0,High
ORD125108,EVW,3,2026-05-07,7.0,High
ORD144190,LAU,3,2026-01-18,5.0,High
ORD160756,QAG,4,2025-10-28,18.0,High
ORD114842,NRZ,6,2026-01-09,18.0,High
ORD123548,XRZ,6,2026-03-31,23.0,Medium
ORD141847,QAG,5,2025-12-20,18.0,High
ORD180257,KCJ,1,2025-11-25,10.0,High
ORD172049,LER,5,2025-11-16,20.0,High
ORD167792,ZGM,1,2025-06-01,17.0,High
ORD158793,WFV,1,2026-05-23,6.0,High
ORD196395,NRP,1,2025-09-20,15.0,High
ORD193927,MZV,7,2025-07-28,8.0,Medium
ORD104085,QAG,9,2025-11-24,18.0,High
ORD120848,JLQ,1,2025-06-14,23.0,High
ORD188066,KCJ,6,2026-04-25,10.0,High
ORD123862,RYE,9,2026-02-26,16.0,High
ORD132063,SNC,7,2025-06-22,12.0,High
ORD179741,CQK,2,2025-08-30,7.0,Medium
ORD185634,WRS,10,2025-12-20,18.0,High
ORD107492,JVR,2,2025-06-12,17.0,Medium
ORD129281,BES,3,2025-12-01,15.0,High
ORD187354,QMW,1,2026-04-26,25.0,High
ORD114550,WRS,4,2025-09-04,18.0,High
ORD176154,EVW,2,2025-12-08,7.0,High
ORD183077,ZGM,10,2025-11-07,17.0,High
ORD177762,QMW,4,2025-08-22,25.0,High
ORD164634,YYO,9,2025-11-01,13.0,High
ORD107463,YZD,8,2025-11-21,15.0,High
ORD139855,IGP,8,2026-01-25,9.0,High
ORD138824,YYO,2,2026-02-06,13.0,High
ORD162923,CQK,1,2025-12-19,7.0,Medium
ORD122936,SPC,10,2025-11-11,7.0,High
ORD177071,SMS,5,2025-06-16,23.0,Medium
ORD179484,CEG,2,2025-11-28,15.0,High
ORD162658,GRT,9,2025-06-30,8.0,Medium
ORD165786,JZT,2,2026-01-10,17.0,High
ORD159358,KCJ,4,2025-10-10,10.0,High
ORD127017,YYO,3,2025-08-27,13.0,High
ORD131248,NUD,8,2026-05-11,11.0,High
ORD170467,ZGM,2,2025-11-19,17.0,High
ORD153787,HQD,2,2026-05-12,11.0,Low
ORD130753,LNZ,7,2026-03-06,12.0,Medium
ORD169438,LER,5,2025-09-18,20.0,High
ORD133160,FLH,1,2026-05-27,10.0,High
